Unnamed: 0,Xlig1_aver,B1,B2,TYPE,NH3_ligand,DG,index,DG-class,Unnamed: 8,KMeans_Cluster,DBSCAN_Cluster,Agglo_Cluster,Y=0.5*X+0.5*0.5*(B1+B2),variances,,,,,
N(N(iPr)2)H2-C6F5-C4H4N,2.360178971,3.2,2.448888889,0,1,,771,,,1,0,0,2.592311708,,1,N(N(iPr)2)H2-C6F5-C4H4N,3719,12.1451273,
N(tBu)H2-C6F5-C4H4N,2.359633028,3.2,2.448888889,0,1,,772,,,1,0,0,2.592038736,,1,N(tBu)H2-C6F5-C4H4N,4863,12.1451273,
N(CF3)H2-C9H12-CH2SiMe3,2.136802742,2.35,2.26875,0,1,,773,,,1,7,0,2.223088871,,1,N(CF3)H2-C9H12-CH2SiMe3,2783,12.14347935,
N(CF3)H2-DiP-CH2SiMe3,2.136802742,2.344827586,2.26875,0,1,,774,,,1,7,0,2.221795768,,1,N(CF3)H2-DiP-CH2SiMe3,2604,12.13963032,
N(CF3)H2-CN-CN,2.136802742,2.795,2.795,0,1,,775,,,1,31,1,2.465901371,,1,N(CF3)H2-CN-CN,2661,12.13630104,
N(CF3)H2-CN-OH,2.136802742,2.795,2.82,0,1,,776,,,1,31,1,2.472151371,,1,N(CF3)H2-CN-OH,2674,12.13630104,
N(CF3)H2-OH-OH,2.136802742,2.82,2.82,0,1,,777,,,1,31,1,2.478401371,,1,N(CF3)H2-OH-OH,2869,12.13630104,
N(CN)H2-CH2OMe-Cl,2.267546908,2.4425,3.16,0,1,,778,,,1,28,1,2.534398454,,1,N(CN)H2-CH2OMe-Cl,1561,12.10994339,
Imidazole-CH2OMe-Cl,2.247819395,2.4425,3.16,0,1,,779,,,1,28,1,2.524534698,,1,Imidazole-CH2OMe-Cl,3573,12.10986614,
NH2C6F5-C6F5-iPr,2.2,3.2,2.305,0,1,,780,,,1,0,0,2.47625,,1,NH2C6F5-C6F5-iPr,5283,12.0727005,
Piperidine-PMe2-C4H4N,2.28,2.276666667,2.448888889,0,1,,781,,,1,7,0,2.321388889,,1,Piperidine-PMe2-C4H4N,2137,12.04860592,
NH2Ph-CN-F,2.342971888,2.795,3.98,0,1,,782,,,1,71,1,2.865235944,,1,NH2Ph-CN-F,4241,12.0482645,
N(NMe2)H2-CN-F,2.346898589,2.795,3.98,0,1,,783,,,1,71,1,2.867199295,,1,N(NMe2)H2-CN-F,5755,12.0482645,
NMe3-CN-F,2.328961749,2.795,3.98,0,1,,784,,,1,71,1,2.858230875,,1,NMe3-CN-F,1045,12.04508877,
NH2Ph-CN-CH2SiMe3,2.342971888,2.795,2.26875,0,1,,785,,,1,0,0,2.437423444,,1,NH2Ph-CN-CH2SiMe3,4250,12.0403471,
N(NMe2)H2-CN-CH2SiMe3,2.346898589,2.795,2.26875,0,1,,786,,,1,0,0,2.439386795,,1,N(NMe2)H2-CN-CH2SiMe3,5765,12.0403471,
NH2Me-C6F5-F,2.363738318,3.2,3.98,0,1,,787,,,1,70,1,2.976869159,,1,NH2Me-C6F5-F,1709,12.02675819,
N(SiMe3)H2-C6F5-F,2.369844021,3.2,3.98,0,1,,788,,,1,70,1,2.979922011,,1,N(SiMe3)H2-C6F5-F,4461,12.02675819,
NMe3-CN-CH2SiMe3,2.328961749,2.795,2.26875,0,1,,789,,,1,0,0,2.430418375,,1,NMe3-CN-CH2SiMe3,1055,12.0223856,
NH2Ph-CN-CF3,2.342971888,2.795,3.6225,0,1,,790,,,1,54,1,2.775860944,,1,NH2Ph-CN-CF3,4249,12.00097179,
N(NMe2)H2-CN-CF3,2.346898589,2.795,3.6225,0,1,,791,,,1,54,1,2.777824295,,1,N(NMe2)H2-CN-CF3,5764,12.00097179,
NMe3-CN-CF3,2.328961749,2.795,3.6225,0,1,,792,,,1,54,1,2.768855875,,1,NMe3-CN-CF3,1054,11.99779701,
Piperidine-CH2SiMe3-Ph,2.28,2.26875,2.390909091,0,1,,793,,,1,7,0,2.304914773,,1,Piperidine-CH2SiMe3-Ph,2450,11.98935509,
Piperidine-Br-Cy,2.28,2.96,2.323529412,0,1,,794,,,1,0,0,2.460882353,,1,Piperidine-Br-Cy,2327,11.98825836,
N(CF3)H2-CF3-CH2SiMe3,2.136802742,3.6225,2.26875,0,1,,795,,,1,21,4,2.541213871,,1,N(CF3)H2-CF3-CH2SiMe3,2837,11.98369122,
Piperidine-CH2SiMe3-C4H3S,2.28,2.26875,2.4225,0,1,,796,,,1,7,0,2.3128125,,1,Piperidine-CH2SiMe3-C4H3S,2445,11.98366165,
Piperidine-Br-tBu,2.28,2.96,2.307692308,0,1,,797,,,1,0,0,2.456923077,,1,Piperidine-Br-tBu,2330,11.98363686,
Piperidine-H-Cl,2.28,2.2,3.16,0,1,,798,,,1,28,1,2.48,,1,Piperidine-H-Cl,2227,11.96567154,
N(CF3)H2-CN-CH2PMe2,2.136802742,2.795,2.286666667,0,1,,799,,,1,0,0,2.338818038,,1,N(CF3)H2-CN-CH2PMe2,2663,11.94360447,
Piperidine-C4H3S-iPr,2.28,2.4225,2.305,0,1,28.48205139,800,,,1,7,0,2.321875,,1,Piperidine-C4H3S-iPr,2474,11.94100857,
N(NMe2)H2-C6F5-Et,2.346898589,3.2,2.3,0,1,,801,,,1,0,0,2.548449295,,1,N(NMe2)H2-C6F5-Et,5615,11.93740463,
NMe3-C6F5-Et,2.328961749,3.2,2.3,0,1,,802,,,1,0,0,2.539480875,,1,NMe3-C6F5-Et,905,11.93532753,
NH2C6F5-Br-OH,2.2,2.96,2.82,0,1,,803,,,1,31,1,2.545,,1,NH2C6F5-Br-OH,5448,11.92704582,
Piperidine-PMe2-Ph,2.28,2.276666667,2.390909091,0,1,,804,,,1,7,0,2.30689394,,1,Piperidine-PMe2-Ph,2157,11.87242889,
Piperidine-PMe2-C4H3S,2.28,2.276666667,2.4225,0,1,,805,,,1,7,0,2.314791667,,1,Piperidine-PMe2-C4H3S,2152,11.86673546,
NH2Me-C6F5-CF3,2.363738318,3.2,3.6225,0,1,,806,,,1,50,1,2.887494159,,1,NH2Me-C6F5-CF3,1718,11.86219692,
N(SiMe3)H2-C6F5-CF3,2.369844021,3.2,3.6225,0,1,,807,,,1,50,1,2.890547011,,1,N(SiMe3)H2-C6F5-CF3,4470,11.86219692,
Piperidine-CH2SiMe3-tBu,2.28,2.26875,2.307692308,0,1,,808,,,1,7,0,2.284110577,,1,Piperidine-CH2SiMe3-tBu,2446,11.85495567,
Piperidine-PMe2-tBu,2.28,2.276666667,2.307692308,0,1,,809,,,1,7,0,2.286089744,,1,Piperidine-PMe2-tBu,2153,11.85126114,
NH2C6F5-CF3-Cl,2.2,3.6225,3.16,0,1,,810,,,1,52,4,2.795625,,1,NH2C6F5-CF3-Cl,5541,11.84554577,
Piperidine-CH2SiMe3-Cy,2.28,2.26875,2.323529412,0,1,,811,,,1,7,0,2.288069853,,1,Piperidine-CH2SiMe3-Cy,2443,11.83657265,
NH2C6F5-H-CH2PMe2,2.2,2.2,2.286666667,0,1,,812,,,1,7,0,2.221666667,,1,NH2C6F5-H-CH2PMe2,5358,11.83532143,
Piperidine-PMe2-Cy,2.28,2.276666667,2.323529412,0,1,,813,,,1,7,0,2.29004902,,1,Piperidine-PMe2-Cy,2150,11.83287716,
Piperidine-PMe2-CH2OMe,2.28,2.276666667,2.4425,0,1,,814,,,1,7,0,2.319791667,,1,Piperidine-PMe2-CH2OMe,2143,11.82396698,
Imidazole-C9H12-C4H3O,2.247819395,2.35,2.53,0,1,,815,,,1,7,0,2.343909698,,1,Imidazole-C9H12-C4H3O,3590,11.78050804,
Imidazole-C9H12-OMe,2.247819395,2.35,2.518,0,1,,816,,,1,7,0,2.340909698,,1,Imidazole-C9H12-OMe,3592,11.78050804,
Imidazole-DiP-C4H3O,2.247819395,2.344827586,2.53,0,1,,817,,,1,7,0,2.342616594,,1,Imidazole-DiP-C4H3O,3410,11.7738533,
Imidazole-DiP-OMe,2.247819395,2.344827586,2.518,0,1,,818,,,1,7,0,2.339616594,,1,Imidazole-DiP-OMe,3412,11.7738533,
N(CF3)H2-Br-OH,2.136802742,2.96,2.82,0,1,,819,,,1,31,1,2.513401371,,1,N(CF3)H2-Br-OH,2734,11.77322865,
N(CN)H2-PMe2-Br,2.267546908,2.276666667,2.96,0,1,,820,,,1,3,1,2.442940121,,1,N(CN)H2-PMe2-Br,1333,11.76511478,
N(CN)H2-C9H12-C4H3O,2.267546908,2.35,2.53,0,1,14.05767606,821,,,1,7,0,2.353773454,,1,N(CN)H2-C9H12-C4H3O,1578,11.76345921,
N(CN)H2-C9H12-OMe,2.267546908,2.35,2.518,0,1,,822,,,1,7,0,2.350773454,,1,N(CN)H2-C9H12-OMe,1580,11.76345921,
N(CF3)H2-CF3-SiMe3,2.136802742,3.6225,2.257692308,0,1,,823,,,1,21,4,2.538449448,,1,N(CF3)H2-CF3-SiMe3,2847,11.76005268,
N(CN)H2-DiP-C4H3O,2.267546908,2.344827586,2.53,0,1,,824,,,1,7,0,2.352480351,,1,N(CN)H2-DiP-C4H3O,1399,11.75680447,
N(CN)H2-DiP-OMe,2.267546908,2.344827586,2.518,0,1,,825,,,1,7,0,2.349480351,,1,N(CN)H2-DiP-OMe,1401,11.75680447,
Piperidine-CH2SiMe3-iPr,2.28,2.26875,2.305,0,1,,826,,,1,7,0,2.2834375,,1,Piperidine-CH2SiMe3-iPr,2447,11.73995686,
N(N(iPr)2)H2-C6F5-Cl,2.360178971,3.2,3.16,0,1,,827,,,1,1,1,2.770089486,,1,N(N(iPr)2)H2-C6F5-Cl,3737,11.73619747,
N(tBu)H2-C6F5-Cl,2.359633028,3.2,3.16,0,1,,828,,,1,1,1,2.769816514,,1,N(tBu)H2-C6F5-Cl,4881,11.73619747,
Imidazole-PMe2-Br,2.247819395,2.276666667,2.96,0,1,,829,,,1,3,1,2.433076364,,1,Imidazole-PMe2-Br,3344,11.73446083,
Piperidine-PMe2-iPr,2.28,2.276666667,2.305,0,1,,830,,,1,7,0,2.285416667,,1,Piperidine-PMe2-iPr,2154,11.73100471,
Piperidine-Et-Cl,2.28,2.3,3.16,0,1,,831,,,1,28,1,2.505,,1,Piperidine-Et-Cl,2398,11.72342491,
Piperidine-Br-iPr,2.28,2.96,2.305,0,1,,832,,,1,0,0,2.45625,,1,Piperidine-Br-iPr,2331,11.72179413,
NH2Ph-C6F5-CH2NMe2,2.342971888,3.2,2.3575,0,1,,833,,,1,0,0,2.560860944,,1,NH2Ph-C6F5-CH2NMe2,4126,11.72003651,
N(NMe2)H2-C6F5-CH2NMe2,2.346898589,3.2,2.3575,0,1,,834,,,1,0,0,2.562824295,,1,N(NMe2)H2-C6F5-CH2NMe2,5616,11.72003651,
NMe3-C6F5-CH2NMe2,2.328961749,3.2,2.3575,0,1,,835,,,1,0,0,2.553855875,,1,NMe3-C6F5-CH2NMe2,906,11.7179575,
N(CF3)H2-tBu-SiMe3,2.136802742,2.307692308,2.257692308,0,1,,836,,,1,7,0,2.209747525,,1,N(CF3)H2-tBu-SiMe3,2892,11.71139145,
N(CF3)H2-iPr-SiMe3,2.136802742,2.305,2.257692308,0,1,,837,,,1,7,0,2.209074448,,1,N(CF3)H2-iPr-SiMe3,2898,11.71139145,
NH2Me-C6F5-Cy,2.363738318,3.2,2.323529412,0,1,,838,,,1,0,0,2.562751512,,1,NH2Me-C6F5-Cy,1720,11.70700932,
NH2Me-C6F5-tBu,2.363738318,3.2,2.307692308,0,1,,839,,,1,0,0,2.558792236,,1,NH2Me-C6F5-tBu,1723,11.70700932,
N(SiMe3)H2-C6F5-Cy,2.369844021,3.2,2.323529412,0,1,,840,,,1,0,0,2.565804364,,1,N(SiMe3)H2-C6F5-Cy,4472,11.70700932,
N(SiMe3)H2-C6F5-tBu,2.369844021,3.2,2.307692308,0,1,,841,,,1,0,0,2.561845088,,1,N(SiMe3)H2-C6F5-tBu,4475,11.70700932,
N(CF3)H2-Cy-SiMe3,2.136802742,2.323529412,2.257692308,0,1,,842,,,1,7,0,2.213706801,,1,N(CF3)H2-Cy-SiMe3,2868,11.70288086,
N(CN)H2-CH2SiMe3-Cl,2.267546908,2.26875,3.16,0,1,,843,,,1,28,1,2.490960954,,1,N(CN)H2-CH2SiMe3-Cl,1642,11.67547989,
NH2Me-C6F5-Br,2.363738318,3.2,2.96,0,1,,844,,,1,31,1,2.721869159,,1,NH2Me-C6F5-Br,1711,11.64839077,
N(SiMe3)H2-C6F5-Br,2.369844021,3.2,2.96,0,1,,845,,,1,31,1,2.724922011,,1,N(SiMe3)H2-C6F5-Br,4463,11.64839077,
N(CF3)H2-Br-Me,2.136802742,2.96,2.2875,0,1,,846,,,1,0,0,2.380276371,,1,N(CF3)H2-Br-Me,2725,11.64634514,
Piperidine-CH2PMe2-Br,2.28,2.286666667,2.96,0,1,,847,,,1,3,1,2.451666667,,1,Piperidine-CH2PMe2-Br,2299,11.64169025,
Imidazole-CH2SiMe3-Cl,2.247819395,2.26875,3.16,0,1,,848,,,1,28,1,2.481097198,,1,Imidazole-CH2SiMe3-Cl,3654,11.63803482,
NH2C6F5-PMe2-CH2PMe2,2.2,2.276666667,2.286666667,0,1,,849,,,1,7,0,2.240833334,,1,NH2C6F5-PMe2-CH2PMe2,5293,11.59712887,
N(CN)H2-PMe2-Cl,2.267546908,2.276666667,3.16,0,1,,850,,,1,28,1,2.492940121,,1,N(CN)H2-PMe2-Cl,1347,11.57530403,
Piperidine-CN-C9H12,2.28,2.795,2.35,0,1,,851,,,1,0,0,2.42625,,1,Piperidine-CN-C9H12,2261,11.57135963,
NH2Ph-C6F5-C6H7,2.342971888,3.2,2.361538462,0,1,,852,,,1,0,0,2.56187056,,1,NH2Ph-C6F5-C6H7,4120,11.56739044,
N(NMe2)H2-C6F5-C6H7,2.346898589,3.2,2.361538462,0,1,,853,,,1,0,0,2.56383391,,1,N(NMe2)H2-C6F5-C6H7,5604,11.56739044,
NMe3-C6F5-C6H7,2.328961749,3.2,2.361538462,0,1,,854,,,1,0,0,2.55486549,,1,NMe3-C6F5-C6H7,894,11.56531239,
Imidazole-PMe2-Cl,2.247819395,2.276666667,3.16,0,1,,855,,,1,28,1,2.483076364,,1,Imidazole-PMe2-Cl,3358,11.53785992,
Piperidine-H-Br,2.28,2.2,2.96,0,1,,856,,,1,3,1,2.43,,1,Piperidine-H-Br,2213,11.47264862,
N(CF3)H2-C6F5-C4H3S,2.136802742,3.2,2.4225,0,1,,857,,,1,0,0,2.474026371,,1,N(CF3)H2-C6F5-C4H3S,2531,11.46100998,
N(CF3)H2-C6F5-Ph,2.136802742,3.2,2.390909091,0,1,,858,,,1,0,0,2.466128644,,1,N(CF3)H2-C6F5-Ph,2536,11.46100998,
Piperidine-CH2OMe-Cy,2.28,2.4425,2.323529412,0,1,,859,,,1,7,0,2.331507353,,1,Piperidine-CH2OMe-Cy,2362,11.45803833,
Piperidine-CH2OMe-tBu,2.28,2.4425,2.307692308,0,1,,860,,,1,7,0,2.327548077,,1,Piperidine-CH2OMe-tBu,2365,11.45803833,
NH2Me-C6F5-iPr,2.363738318,3.2,2.305,0,1,,861,,,1,0,0,2.558119159,,1,NH2Me-C6F5-iPr,1724,11.4554491,
N(SiMe3)H2-C6F5-iPr,2.369844021,3.2,2.305,0,1,,862,,,1,0,0,2.561172011,,1,N(SiMe3)H2-C6F5-iPr,4476,11.4554491,
N(CF3)H2-C6F5-Cy,2.136802742,3.2,2.323529412,0,1,,863,,,1,0,0,2.449283724,,1,N(CF3)H2-C6F5-Cy,2529,11.44656754,
N(CF3)H2-C6F5-tBu,2.136802742,3.2,2.307692308,0,1,,864,,,1,0,0,2.445324448,,1,N(CF3)H2-C6F5-tBu,2532,11.44656754,
N(CN)H2-Et-Cl,2.267546908,2.3,3.16,0,1,,865,,,1,28,1,2.498773454,,1,N(CN)H2-Et-Cl,1592,11.44637203,
N(NMe2)H2-C6F5-Me,2.346898589,3.2,2.2875,0,1,,866,,,1,0,0,2.545324295,,1,N(NMe2)H2-C6F5-Me,5612,11.44520473,
NH2Me-C6F5-C4H3S,2.363738318,3.2,2.4225,0,1,,867,,,1,0,0,2.587494159,,1,NH2Me-C6F5-C4H3S,1722,11.44439602,
NH2Me-C6F5-Ph,2.363738318,3.2,2.390909091,0,1,,868,,,1,0,0,2.579596432,,1,NH2Me-C6F5-Ph,1727,11.44439602,
N(SiMe3)H2-C6F5-C4H3S,2.369844021,3.2,2.4225,0,1,,869,,,1,0,0,2.590547011,,1,N(SiMe3)H2-C6F5-C4H3S,4474,11.44439602,
N(SiMe3)H2-C6F5-Ph,2.369844021,3.2,2.390909091,0,1,,870,,,1,0,0,2.582649283,,1,N(SiMe3)H2-C6F5-Ph,4479,11.44439602,
NMe3-C6F5-Me,2.328961749,3.2,2.2875,0,1,,871,,,1,0,0,2.536355875,,1,NMe3-C6F5-Me,902,11.44151592,
Imidazole-Et-Cl,2.247819395,2.3,3.16,0,1,,872,,,1,28,1,2.488909698,,1,Imidazole-Et-Cl,3604,11.43913078,
NH2C6F5-C9H12-OH,2.2,2.35,2.82,0,1,,873,,,1,3,1,2.3925,,1,NH2C6F5-C9H12-OH,5490,11.43786335,
NH2Me-C6F5-CH2OMe,2.363738318,3.2,2.4425,0,1,,874,,,1,0,0,2.592494159,,1,NH2Me-C6F5-CH2OMe,1713,11.3951683,
N(SiMe3)H2-C6F5-CH2OMe,2.369844021,3.2,2.4425,0,1,,875,,,1,0,0,2.595547011,,1,N(SiMe3)H2-C6F5-CH2OMe,4465,11.3951683,
NH2Me-C6F5-C4H4N,2.363738318,3.2,2.448888889,0,1,,876,,,1,0,0,2.594091381,,1,NH2Me-C6F5-C4H4N,1707,11.38327122,
N(SiMe3)H2-C6F5-C4H4N,2.369844021,3.2,2.448888889,0,1,,877,,,1,0,0,2.597144233,,1,N(SiMe3)H2-C6F5-C4H4N,4459,11.38327122,
N(CF3)H2-C6F5-C4H4N,2.136802742,3.2,2.448888889,0,1,,878,,,1,0,0,2.480623593,,1,N(CF3)H2-C6F5-C4H4N,2516,11.3826685,
NH2C6F5-DiP-CN,2.2,2.344827586,2.795,0,1,,879,,,1,3,1,2.384956897,,1,NH2C6F5-DiP-CN,5334,11.37226105,
NH2C6F5-DiP-OH,2.2,2.344827586,2.82,0,1,,880,,,1,3,1,2.391206897,,1,NH2C6F5-DiP-OH,5347,11.37226105,
NH2C6F5-H-Me,2.2,2.2,2.2875,0,1,,881,,,,,,2.221875,,1,NH2C6F5-H-Me,516,11.33346176,
Piperidine-H-Cy,2.28,2.2,2.323529412,0,1,,882,,,1,7,0,2.270882353,,1,Piperidine-H-Cy,2222,11.33067036,
Piperidine-H-tBu,2.28,2.2,2.307692308,0,1,,883,,,1,7,0,2.266923077,,1,Piperidine-H-tBu,2225,11.33067036,
N(N(iPr)2)H2-CN-SiMe3,2.360178971,2.795,2.257692308,0,1,,884,,,1,0,0,2.443262563,,1,N(N(iPr)2)H2-CN-SiMe3,3887,11.31920242,
N(N(iPr)2)H2-OH-SiMe3,2.360178971,2.82,2.257692308,0,1,,885,,,1,0,0,2.449512563,,1,N(N(iPr)2)H2-OH-SiMe3,4082,11.31920242,
N(tBu)H2-CN-SiMe3,2.359633028,2.795,2.257692308,0,1,,886,,,1,0,0,2.442989591,,1,N(tBu)H2-CN-SiMe3,5031,11.31920242,
N(tBu)H2-OH-SiMe3,2.359633028,2.82,2.257692308,0,1,,887,,,1,0,0,2.449239591,,1,N(tBu)H2-OH-SiMe3,5226,11.31920242,
Piperidine-CH2PMe2-Cl,2.28,2.286666667,3.16,0,1,,888,,,1,28,1,2.501666667,,1,Piperidine-CH2PMe2-Cl,2313,11.30781174,
Piperidine-Me-Cl,2.28,2.2875,3.16,0,1,,889,,,1,28,1,2.501875,,1,Piperidine-Me-Cl,2350,11.30781174,
NMe3-DiP-Et,2.328961749,2.344827586,2.3,0,1,,890,,,1,7,0,2.325687771,,1,NMe3-DiP-Et,982,11.29955482,
N(CF3)H2-C6F5-CH2OMe,2.136802742,3.2,2.4425,0,1,,891,,,1,0,0,2.479026371,,1,N(CF3)H2-C6F5-CH2OMe,2522,11.28888416,
Piperidine-Cl-Ph,2.28,3.16,2.390909091,0,1,,892,,,1,0,0,2.527727273,,1,Piperidine-Cl-Ph,2495,11.24141312,
Piperidine-CN-CH2NMe2,2.28,2.795,2.3575,0,1,,893,,,1,0,0,2.428125,,1,Piperidine-CN-CH2NMe2,2263,11.23263168,
NH2Ph-DiP-Et,2.342971888,2.344827586,2.3,0,1,,894,,,1,7,0,2.332692841,,1,NH2Ph-DiP-Et,4189,11.2179184,
N(NMe2)H2-DiP-Et,2.346898589,2.344827586,2.3,0,1,,895,,,1,7,0,2.334656191,,1,N(NMe2)H2-DiP-Et,5693,11.2179184,
Piperidine-H-iPr,2.28,2.2,2.305,0,1,,896,,,1,7,0,2.26625,,1,Piperidine-H-iPr,2226,11.20402431,
Imidazole-H-Cl,2.247819395,2.2,3.16,0,1,,897,,,1,28,1,2.463909698,,1,Imidazole-H-Cl,3433,11.17709732,
N(CN)H2-H-Cl,2.267546908,2.2,3.16,0,1,,898,,,1,28,1,2.473773454,,1,N(CN)H2-H-Cl,1421,11.17699432,
Piperidine-Et-Ph,2.28,2.3,2.390909091,0,1,,899,,,1,7,0,2.312727273,,1,Piperidine-Et-Ph,2400,11.15114975,
Piperidine-Et-C4H3S,2.28,2.3,2.4225,0,1,,900,,,1,7,0,2.320625,,1,Piperidine-Et-C4H3S,2395,11.14926147,
NH3-C6F5-SiMe3,2.381818182,3.2,2.257692308,0,1,,901,,,1,0,0,2.555332168,,1,NH3-C6F5-SiMe3,2941,11.12960815,
Piperidine-CH2OMe-iPr,2.28,2.4425,2.305,0,1,,902,,,1,7,0,2.326875,,1,Piperidine-CH2OMe-iPr,2366,11.12065887,
N(CF3)H2-CN-Me,2.136802742,2.795,2.2875,0,1,,903,,,1,0,0,2.339026371,,1,N(CF3)H2-CN-Me,2665,11.11155033,
N(CF3)H2-C6F5-iPr,2.136802742,3.2,2.305,0,1,,904,,,1,0,0,2.444651371,,1,N(CF3)H2-C6F5-iPr,2533,11.10596466,
N(N(iPr)2)H2-C6F5-CH2PMe2,2.360178971,3.2,2.286666667,0,1,,905,,,1,0,0,2.551756152,,1,N(N(iPr)2)H2-C6F5-CH2PMe2,3722,11.1016264,
N(tBu)H2-C6F5-CH2PMe2,2.359633028,3.2,2.286666667,0,1,,906,,,1,0,0,2.551483181,,1,N(tBu)H2-C6F5-CH2PMe2,4866,11.1016264,
N(N(iPr)2)H2-C6F5-C9H12,2.360178971,3.2,2.35,0,1,,907,,,1,0,0,2.567589486,,1,N(N(iPr)2)H2-C6F5-C9H12,3726,11.08108044,
N(tBu)H2-C6F5-C9H12,2.359633028,3.2,2.35,0,1,,908,,,1,0,0,2.567316514,,1,N(tBu)H2-C6F5-C9H12,4870,11.08108044,
Piperidine-CN-Ph-Cl,2.28,2.795,2.478181818,0,1,,909,,,1,0,0,2.458295455,,1,Piperidine-CN-Ph-Cl,2264,11.07085419,
N(N(iPr)2)H2-C6F5-DiP,2.360178971,3.2,2.344827586,0,1,,910,,,1,0,0,2.566296382,,1,N(N(iPr)2)H2-C6F5-DiP,3717,11.06508255,
N(tBu)H2-C6F5-DiP,2.359633028,3.2,2.344827586,0,1,,911,,,1,0,0,2.566023411,,1,N(tBu)H2-C6F5-DiP,4861,11.06508255,
NH2Me-C6F5-Cl,2.363738318,3.2,3.16,0,1,,912,,,1,1,1,2.771869159,,1,NH2Me-C6F5-Cl,1725,11.06185913,
N(SiMe3)H2-C6F5-Cl,2.369844021,3.2,3.16,0,1,,913,,,1,1,1,2.774922011,,1,N(SiMe3)H2-C6F5-Cl,4477,11.06185913,
N(CN)H2-C6H7-C4H4N,2.267546908,2.361538462,2.448888889,0,1,,914,,,1,7,0,2.336380292,,1,N(CN)H2-C6H7-C4H4N,1355,11.05701542,
Imidazole-C6H7-C4H4N,2.247819395,2.361538462,2.448888889,0,1,,915,,,1,7,0,2.326516535,,1,Imidazole-C6H7-C4H4N,3366,11.04793835,
N(CN)H2-CH2PMe2-Br,2.267546908,2.286666667,2.96,0,1,,916,,,1,3,1,2.445440121,,1,N(CN)H2-CH2PMe2-Br,1493,11.04559803,
NH2Ph-Br-OH,2.342971888,2.96,2.82,0,1,,917,,,1,31,1,2.616485944,,1,NH2Ph-Br-OH,4297,11.01791096,
N(NMe2)H2-Br-OH,2.346898589,2.96,2.82,0,1,,918,,,1,31,1,2.618449295,,1,N(NMe2)H2-Br-OH,5827,11.01791096,
NMe3-Br-OH,2.328961749,2.96,2.82,0,1,,919,,,1,31,1,2.609480875,,1,NMe3-Br-OH,1117,11.01630211,
Imidazole-CH2PMe2-Br,2.247819395,2.286666667,2.96,0,1,,920,,,1,3,1,2.435576364,,1,Imidazole-CH2PMe2-Br,3505,11.0149765,
PH2C6F5-F-Cl,1.864473684,3.98,3.16,0,2,9.9,921,3,,,,,2.717236842,0.00632347,1,PH2C6F5-F-Cl,475,11.00095177,9.9
N(CN)H2-CH2NMe2-Cy,2.267546908,2.3575,2.323529412,0,1,,922,,,1,7,0,2.304030807,,1,N(CN)H2-CH2NMe2-Cy,1601,10.9938879,
N(CN)H2-CH2NMe2-tBu,2.267546908,2.3575,2.307692308,0,1,,923,,,1,7,0,2.300071531,,1,N(CN)H2-CH2NMe2-tBu,1604,10.9938879,
Piperidine-CH2PMe2-Ph,2.28,2.286666667,2.390909091,0,1,,924,,,1,7,0,2.30939394,,1,Piperidine-CH2PMe2-Ph,2315,10.9932766,
Piperidine-Me-Ph,2.28,2.2875,2.390909091,0,1,,925,,,1,7,0,2.309602273,,1,Piperidine-Me-Ph,2352,10.9932766,
Imidazole-CH2NMe2-Cy,2.247819395,2.3575,2.323529412,0,1,,926,,,1,7,0,2.294167051,,1,Imidazole-CH2NMe2-Cy,3613,10.99005985,
Imidazole-CH2NMe2-tBu,2.247819395,2.3575,2.307692308,0,1,,927,,,1,7,0,2.290207775,,1,Imidazole-CH2NMe2-tBu,3616,10.99005985,
Piperidine-CH2PMe2-C4H3S,2.28,2.286666667,2.4225,0,1,,928,,,1,7,0,2.317291667,,1,Piperidine-CH2PMe2-C4H3S,2310,10.98731804,
Piperidine-Me-C4H3S,2.28,2.2875,2.4225,0,1,,929,,,1,7,0,2.3175,,1,Piperidine-Me-C4H3S,2347,10.98731804,
N(CN)H2-C6H7-Cy,2.267546908,2.361538462,2.323529412,0,1,,930,,,1,7,0,2.305040423,,1,N(CN)H2-C6H7-Cy,1368,10.95578766,
N(CN)H2-C6H7-tBu,2.267546908,2.361538462,2.307692308,0,1,,931,,,1,7,0,2.301081147,,1,N(CN)H2-C6H7-tBu,1371,10.95578766,
Imidazole-C6H7-Cy,2.247819395,2.361538462,2.323529412,0,1,,932,,,1,7,0,2.295176666,,1,Imidazole-C6H7-Cy,3379,10.95195961,
Imidazole-C6H7-tBu,2.247819395,2.361538462,2.307692308,0,1,,933,,,1,7,0,2.29121739,,1,Imidazole-C6H7-tBu,3382,10.95195961,
Piperidine-C4H4N-F,2.28,2.448888889,3.98,0,1,,934,,,1,46,1,2.747222222,,1,Piperidine-C4H4N-F,2234,10.94247818,
Piperidine-CH2PMe2-CH2OMe,2.28,2.286666667,2.4425,0,1,,935,,,1,7,0,2.322291667,,1,Piperidine-CH2PMe2-CH2OMe,2301,10.93700314,
Piperidine-Me-CH2OMe,2.28,2.2875,2.4425,0,1,,936,,,1,7,0,2.3225,,1,Piperidine-Me-CH2OMe,2338,10.93700314,
N(NMe2)H2-CN-Br,2.346898589,2.795,2.96,0,1,,937,,,1,31,1,2.612199295,,1,N(NMe2)H2-CN-Br,5757,10.93602753,
